window,start,end,drift,drift_p_value,drift_statistic,trusted,trusted_ratio,oracle_used,mean_confidence,mean_recon_error,memory_total,window_accuracy,window_precision,window_recall,window_f1,window_false_positive_rate,window_false_negative_rate,window_tn,window_fp,window_fn,window_tp
10.0,20000.0,22000.0,0.0,0.5424593322785248,0.0211,1928.0,0.964,0.0,0.9871874451637268,0.007394305896013975,4096.0,0.983,0.9901639344262295,0.9731471535982814,0.981581798483207,0.00841908325537886,0.02685284640171858,1060.0,9.0,25.0,906.0
11.0,22000.0,24000.0,0.0,0.5302237438516527,0.0213,1937.0,0.9685,0.0,0.9881462454795837,0.007225879933685064,4096.0,0.9865,0.991218441273326,0.9793926247288504,0.9852700490998363,0.0074211502782931356,0.020607375271149676,1070.0,8.0,19.0,903.0
12.0,24000.0,26000.0,0.0,0.6558348130336308,0.0193,1933.0,0.9665,0.0,0.9878486394882202,0.00709492526948452,4096.0,0.9915,0.9978563772775991,0.9841437632135307,0.9909526343799894,0.0018975332068311196,0.015856236786469344,1052.0,2.0,15.0,931.0
13.0,26000.0,28000.0,0.0,0.19323693374178358,0.0285,1926.0,0.963,0.0,0.9878532886505127,0.007085366174578667,4096.0,0.9855,0.9936908517350158,0.9762396694214877,0.9848879624804586,0.005813953488372093,0.023760330578512397,1026.0,6.0,23.0,945.0
14.0,28000.0,30000.0,0.0,0.9648142086771601,0.0131,1928.0,0.964,0.0,0.988146960735321,0.007506347261369228,4096.0,0.9845,0.9869281045751634,0.9794594594594594,0.9831795984807379,0.011162790697674419,0.02054054054054054,1063.0,12.0,19.0,906.0
15.0,30000.0,32000.0,0.0,0.08422730115348732,0.0332,1921.0,0.9605,0.0,0.9870887398719788,0.007154411636292934,4096.0,0.9895,0.9943693693693694,0.982202447163515,0.9882484611080022,0.004541326067211626,0.017797552836484983,1096.0,5.0,16.0,883.0
16.0,32000.0,34000.0,0.0,0.3680768859183612,0.0242,1930.0,0.965,0.0,0.9874202013015747,0.007419680245220661,4096.0,0.9855,0.9882100750267953,0.9808510638297873,0.984516817939135,0.010377358490566037,0.019148936170212766,1049.0,11.0,18.0,922.0
17.0,34000.0,36000.0,1.0,0.014946898157727767,0.0413,1951.0,0.9755,20.0,0.9877631664276123,0.00717835733667016,4096.0,0.9855,0.9928205128205129,0.9777777777777777,0.9852417302798981,0.006930693069306931,0.022222222222222223,1003.0,7.0,22.0,968.0
18.0,36000.0,38000.0,1.0,8.071214160678757e-05,0.0594,1941.0,0.9705,20.0,0.987500011920929,0.006847641430795193,4096.0,0.9815,0.9924892703862661,0.9685863874345549,0.9803921568627451,0.0066985645933014355,0.031413612565445025,1038.0,7.0,30.0,925.0
19.0,38000.0,40000.0,1.0,0.00038701164130425193,0.0546,1958.0,0.979,20.0,0.9885152578353882,0.006939320359379053,4096.0,0.9895,0.9989395546129375,0.9792099792099792,0.988976377952756,0.0009633911368015414,0.02079002079002079,1037.0,1.0,20.0,942.0
20.0,40000.0,42000.0,1.0,0.0007152475933446106,0.0526,1950.0,0.975,20.0,0.9883530139923096,0.006850115023553371,4096.0,0.9875,0.986021505376344,0.9870828848223897,0.9865519096288327,0.012138188608776844,0.012917115177610334,1058.0,13.0,12.0,917.0
21.0,42000.0,44000.0,1.0,0.014946898157727767,0.0413,1949.0,0.9745,20.0,0.988203763961792,0.006989873014390469,4096.0,0.986,0.9945593035908596,0.9754535752401281,0.9849137931034484,0.004703668861712135,0.02454642475987193,1058.0,5.0,23.0,914.0
22.0,44000.0,46000.0,1.0,1.4749252813550006e-05,0.0642,1944.0,0.972,20.0,0.9865203499794006,0.006875924300402403,4096.0,0.982,0.9945295404814004,0.9670212765957447,0.9805825242718447,0.0047169811320754715,0.03297872340425532,1055.0,5.0,31.0,909.0
23.0,46000.0,48000.0,1.0,8.127474394859462e-06,0.0658,1942.0,0.971,20.0,0.9856899976730347,0.006584022659808397,4096.0,0.986,0.9966996699669967,0.9731471535982814,0.9847826086956522,0.002806361085126286,0.02685284640171858,1066.0,3.0,25.0,906.0
24.0,48000.0,50000.0,1.0,1.8607725342561827e-06,0.0696,1956.0,0.978,20.0,0.9875565767288208,0.007116358261555433,4096.0,0.983,0.9923245614035088,0.971030042918455,0.9815618221258133,0.006554307116104869,0.028969957081545063,1061.0,7.0,27.0,905.0
25.0,50000.0,52000.0,1.0,0.006304038777820974,0.0448,1948.0,0.974,20.0,0.9863187670707703,0.006355892401188612,4096.0,0.9855,0.9923245614035088,0.9762675296655879,0.9842305600870038,0.0065237651444548,0.023732470334412083,1066.0,7.0,22.0,905.0
26.0,52000.0,54000.0,1.0,0.007162181616354995,0.0443,1943.0,0.9715,20.0,0.98622065782547,0.006737693678587675,4096.0,0.9845,0.9882100750267953,0.9787685774946921,0.9834666666666667,0.010396975425330813,0.021231422505307854,1047.0,11.0,20.0,922.0
27.0,54000.0,56000.0,1.0,2.36146307600826e-06,0.069,1940.0,0.97,20.0,0.9853889346122742,0.006916738580912352,4096.0,0.9865,0.9926160337552743,0.9791883454734651,0.9858564693556836,0.006737247353224254,0.02081165452653486,1032.0,7.0,20.0,941.0
28.0,56000.0,58000.0,1.0,1.0868043892635833e-10,0.0908,1949.0,0.9745,20.0,0.9861230254173279,0.0067588090896606445,4096.0,0.987,0.9935275080906149,0.9787460148777896,0.9860813704496787,0.0056657223796034,0.021253985122210415,1053.0,6.0,20.0,921.0
29.0,58000.0,60000.0,1.0,5.793154823751522e-11,0.092,1958.0,0.979,20.0,0.987963855266571,0.006806339602917433,4096.0,0.9845,0.9912758996728462,0.9753218884120172,0.9832341806381828,0.00749063670411985,0.02467811158798283,1060.0,8.0,23.0,909.0
30.0,60000.0,62000.0,1.0,0.0007152475933446106,0.0526,1954.0,0.977,20.0,0.9879011511802673,0.006994538474828005,4096.0,0.988,0.9910913140311804,0.9823399558498896,0.9866962305986697,0.007312614259597806,0.017660044150110375,1086.0,8.0,16.0,890.0
31.0,62000.0,64000.0,1.0,3.153421597788422e-05,0.0621,1959.0,0.9795,20.0,0.9872381687164307,0.006995626259595156,4096.0,0.9855,0.9955406911928651,0.9727668845315904,0.9840220385674932,0.0036968576709796672,0.027233115468409588,1078.0,4.0,25.0,893.0
32.0,64000.0,66000.0,1.0,4.813123649875752e-05,0.0609,1943.0,0.9715,20.0,0.9859085083007812,0.006817435845732689,4096.0,0.9815,0.988998899889989,0.9708423326133909,0.9798365122615803,0.00931098696461825,0.029157667386609073,1064.0,10.0,27.0,899.0
33.0,66000.0,68000.0,1.0,7.479577485755008e-12,0.0958,1964.0,0.982,20.0,0.9875043630599976,0.0066761295311152935,4096.0,0.984,0.9854748603351955,0.978912319644839,0.9821826280623608,0.011828935395814377,0.021087680355160933,1086.0,13.0,19.0,882.0
34.0,68000.0,70000.0,1.0,7.482921930566794e-13,0.0999,1961.0,0.9805,20.0,0.9873449802398682,0.006752208340913057,4096.0,0.984,0.990185387131952,0.9752953813104189,0.9826839826839827,0.00841908325537886,0.024704618689581095,1060.0,9.0,23.0,908.0
35.0,70000.0,72000.0,1.0,1.12996924868619e-07,0.0763,1945.0,0.9725,20.0,0.9854695796966553,0.006693402770906687,4096.0,0.9865,0.9930955120828538,0.9762443438914027,0.9845978322875071,0.005376344086021506,0.023755656108597284,1110.0,6.0,21.0,863.0
36.0,72000.0,74000.0,1.0,1.1793095203140952e-09,0.0861,1948.0,0.974,20.0,0.9855126738548279,0.0066343918442726135,4096.0,0.984,0.9879912663755459,0.9773218142548596,0.982627578718784,0.010242085661080074,0.02267818574514039,1063.0,11.0,21.0,905.0
37.0,74000.0,76000.0,1.0,6.113005899793343e-09,0.0827,1959.0,0.9795,20.0,0.9859997630119324,0.006911744363605976,4096.0,0.9815,0.9952774498229043,0.9623287671232876,0.9785258270458502,0.0035587188612099642,0.03767123287671233,1120.0,4.0,33.0,843.0
38.0,76000.0,78000.0,1.0,2.8329052912494163e-08,0.0794,1965.0,0.9825,20.0,0.9869951009750366,0.006568566430360079,4096.0,0.99,0.9967032967032967,0.9816017316017316,0.9890948745910578,0.0027881040892193307,0.0183982683982684,1073.0,3.0,17.0,907.0
39.0,78000.0,80000.0,1.0,8.638739119299066e-05,0.0592,1957.0,0.9785,20.0,0.9848818182945251,0.0070910328067839146,4096.0,0.985,0.9902067464635473,0.9774436090225563,0.9837837837837838,0.00841908325537886,0.022556390977443608,1060.0,9.0,21.0,910.0
40.0,80000.0,82000.0,1.0,0.00026479244034509933,0.0558,1951.0,0.9755,20.0,0.9852421879768372,0.006677338387817144,4096.0,0.9855,0.9841938883034773,0.9852320675105485,0.9847127042698998,0.014258555133079848,0.014767932489451477,1037.0,15.0,14.0,934.0
41.0,82000.0,84000.0,1.0,6.136159687174643e-05,0.0602,1956.0,0.978,20.0,0.9852049350738525,0.006570750381797552,4096.0,0.9855,0.9888888888888889,0.9790979097909791,0.9839690436705363,0.00916590284142988,0.020902090209020903,1081.0,10.0,19.0,890.0
42.0,84000.0,86000.0,1.0,5.5712837762914636e-08,0.0779,1950.0,0.975,20.0,0.982968807220459,0.0069764601066708565,4096.0,0.982,0.9869423286180631,0.9742212674543501,0.9805405405405405,0.011225444340505144,0.02577873254564984,1057.0,12.0,24.0,907.0
43.0,86000.0,88000.0,1.0,5.160428312554695e-05,0.0607,1951.0,0.9755,20.0,0.9841822385787964,0.0067725456319749355,4096.0,0.9795,0.9912087912087912,0.9647058823529412,0.9777777777777777,0.007511737089201878,0.03529411764705882,1057.0,8.0,33.0,902.0
44.0,88000.0,90000.0,1.0,1.8373018430454952e-05,0.0636,1951.0,0.9755,20.0,0.9832879900932312,0.006825385615229607,4096.0,0.983,0.9901531728665208,0.9731182795698925,0.9815618221258134,0.008411214953271028,0.026881720430107527,1061.0,9.0,25.0,905.0
45.0,90000.0,92000.0,1.0,1.5856325674438675e-06,0.07,1954.0,0.977,20.0,0.9819481372833252,0.0066207037307322025,4096.0,0.985,0.9909297052154195,0.9754464285714286,0.983127109111361,0.007246376811594203,0.024553571428571428,1096.0,8.0,22.0,874.0
46.0,92000.0,94000.0,1.0,2.7515827953553926e-11,0.0934,1948.0,0.974,20.0,0.9813246726989746,0.006758511532098055,4096.0,0.9825,0.9914984059511158,0.971875,0.9815886375591795,0.007692307692307693,0.028125,1032.0,8.0,27.0,933.0
47.0,94000.0,96000.0,1.0,1.6711208412158942e-07,0.0754,1956.0,0.978,20.0,0.9829466342926025,0.0069937086664140224,4096.0,0.989,0.9946751863684771,0.982124079915878,0.9883597883597883,0.004766444232602479,0.017875920084121977,1044.0,5.0,17.0,934.0
48.0,96000.0,98000.0,1.0,0.00011310977035379393,0.0584,1952.0,0.976,20.0,0.9816480875015259,0.006681683473289013,4096.0,0.9865,0.9883474576271186,0.9831401475237092,0.9857369255150554,0.010466222645099905,0.01685985247629083,1040.0,11.0,16.0,933.0
49.0,98000.0,100000.0,1.0,5.0834817096360025e-12,0.0965,1955.0,0.9775,20.0,0.9806056022644043,0.0066256835125386715,4096.0,0.9865,0.9925925925925926,0.9791231732776617,0.9858118759852863,0.0067178502879078695,0.020876826722338204,1035.0,7.0,20.0,938.0
50.0,100000.0,102000.0,1.0,1.0163545208736276e-06,0.0711,1950.0,0.975,20.0,0.9794231057167053,0.006765977945178747,4096.0,0.9865,0.9909604519774011,0.9787946428571429,0.9848399775407075,0.007246376811594203,0.021205357142857144,1096.0,8.0,19.0,877.0
51.0,102000.0,104000.0,1.0,0.0004810750193691767,0.0539,1945.0,0.9725,20.0,0.9790207147598267,0.006700235418975353,4096.0,0.9875,0.9909706546275395,0.9810055865921787,0.9859629421673218,0.007239819004524887,0.01899441340782123,1097.0,8.0,17.0,878.0
52.0,104000.0,106000.0,1.0,0.0017710064393744247,0.0495,1950.0,0.975,20.0,0.9795228242874146,0.007033615838736296,4096.0,0.985,0.9901098901098901,0.9772234273318872,0.9836244541484717,0.008348794063079777,0.0227765726681128,1069.0,9.0,21.0,901.0
53.0,106000.0,108000.0,1.0,0.00015250217560101723,0.0575,1967.0,0.9835,20.0,0.9807659983634949,0.006637125741690397,4096.0,0.988,0.9967284623773174,0.9775401069518717,0.9870410367170627,0.0028169014084507044,0.022459893048128343,1062.0,3.0,21.0,914.0
54.0,108000.0,110000.0,1.0,6.207053383351423e-07,0.0723,1951.0,0.9755,20.0,0.9785879850387573,0.006716904696077108,4096.0,0.987,0.9947807933194155,0.9784394250513347,0.9865424430641823,0.004873294346978557,0.021560574948665298,1021.0,5.0,21.0,953.0
55.0,110000.0,112000.0,1.0,1.2369297018249351e-08,0.0812,1959.0,0.9795,20.0,0.9776351451873779,0.0066490317694842815,4096.0,0.9875,0.9878183831672204,0.9845474613686535,0.9861802100608071,0.010054844606946984,0.01545253863134658,1083.0,11.0,14.0,892.0
56.0,112000.0,113376.0,1.0,0.00023213301298540806,0.06459767441860464,1350.0,0.9811046511627907,20.0,0.9760440587997437,0.006503817159682512,4096.0,0.9854651162790697,0.996742671009772,0.9714285714285714,0.9839228295819935,0.002680965147453083,0.02857142857142857,744.0,2.0,18.0,612.0
