window,start,end,drift,drift_p_value,drift_statistic,trusted,trusted_ratio,oracle_used,mean_confidence,mean_recon_error,memory_total,window_accuracy,window_precision,window_recall,window_f1,window_false_positive_rate,window_false_negative_rate,window_tn,window_fp,window_fn,window_tp
10.0,20000.0,22000.0,1.0,0.04267056795455834,0.0366,1922.0,0.961,0.0,0.9852572083473206,0.00712731434032321,4096.0,0.977,0.994413407821229,0.9559613319011815,0.9748083242059145,0.004677268475210477,0.04403866809881848,1064.0,5.0,41.0,890.0
11.0,22000.0,24000.0,1.0,2.7884889239576684e-34,0.1647,1952.0,0.976,0.0,0.9895281195640564,0.007057203445583582,4096.0,0.976,0.9921171171171171,0.955531453362256,0.9734806629834255,0.006493506493506494,0.044468546637744036,1071.0,7.0,41.0,881.0
12.0,24000.0,26000.0,1.0,7.800918993698398e-05,0.0595,1938.0,0.969,0.0,0.9878641366958618,0.007039710879325867,4096.0,0.982,0.9967248908296943,0.9651162790697675,0.9806659505907627,0.0028462998102466793,0.03488372093023256,1051.0,3.0,33.0,913.0
13.0,26000.0,28000.0,1.0,7.211472447902452e-14,0.1039,1940.0,0.97,0.0,0.9869155883789062,0.006839277222752571,4096.0,0.9775,0.9967707212055974,0.9566115702479339,0.9762783342119135,0.0029069767441860465,0.04338842975206612,1029.0,3.0,42.0,926.0
14.0,28000.0,30000.0,1.0,2.4628108868121866e-12,0.0978,1939.0,0.9695,0.0,0.9857134222984314,0.007218406070023775,4096.0,0.98,0.988950276243094,0.9675675675675676,0.9781420765027322,0.009302325581395349,0.032432432432432434,1065.0,10.0,30.0,895.0
15.0,30000.0,32000.0,1.0,1.1268286034789566e-08,0.0814,1938.0,0.969,0.0,0.9856207966804504,0.006847292650490999,4096.0,0.978,0.9965156794425087,0.9543937708565072,0.975,0.0027247956403269754,0.04560622914349277,1098.0,3.0,41.0,858.0
16.0,32000.0,34000.0,1.0,2.5860941466227065e-08,0.0796,1920.0,0.96,0.0,0.9828346967697144,0.007122738752514124,4096.0,0.978,0.9933920704845814,0.9595744680851064,0.9761904761904762,0.005660377358490566,0.04042553191489362,1054.0,6.0,38.0,902.0
17.0,34000.0,36000.0,1.0,1.6504890693862413e-06,0.0699,1930.0,0.965,0.0,0.983860969543457,0.0068932995200157166,4096.0,0.9755,0.9947423764458465,0.9555555555555556,0.9747552807831015,0.0049504950495049506,0.044444444444444446,1005.0,5.0,44.0,946.0
18.0,36000.0,38000.0,1.0,1.1384758812050549e-05,0.0649,1931.0,0.9655,0.0,0.9819028377532959,0.00685753533616662,4096.0,0.9705,0.9912280701754386,0.9465968586387434,0.9683985002678093,0.007655502392344498,0.05340314136125655,1037.0,8.0,51.0,904.0
19.0,38000.0,40000.0,1.0,0.000320451924261529,0.0552,1928.0,0.964,0.0,0.9818639159202576,0.007024431601166725,4096.0,0.9775,0.998911860718172,0.9542619542619543,0.9760765550239235,0.0009633911368015414,0.04573804573804574,1037.0,1.0,44.0,918.0
20.0,40000.0,42000.0,1.0,3.2675542698214074e-05,0.062,1938.0,0.969,0.0,0.9817790389060974,0.006998419761657715,4096.0,0.978,0.994413407821229,0.9580193756727664,0.9758771929824561,0.004668534080298786,0.04198062432723358,1066.0,5.0,39.0,890.0
21.0,42000.0,44000.0,1.0,2.4566418734888008e-06,0.0689,1932.0,0.966,0.0,0.9816179275512695,0.0071784136816859245,4096.0,0.9785,0.9977728285077951,0.9562433297758804,0.976566757493188,0.0018814675446848542,0.04375667022411953,1061.0,2.0,41.0,896.0
22.0,44000.0,46000.0,1.0,6.98642451186087e-06,0.0662,1942.0,0.971,0.0,0.9808146953582764,0.00709174619987607,4096.0,0.977,0.9966666666666667,0.9542553191489361,0.9750000000000001,0.002830188679245283,0.045744680851063826,1057.0,3.0,43.0,897.0
23.0,46000.0,48000.0,1.0,4.069900477430064e-08,0.0786,1935.0,0.9675,0.0,0.9795586466789246,0.006855922285467386,4096.0,0.9765,0.9955156950672646,0.9538131041890441,0.9742183214481623,0.0037418147801683817,0.04618689581095596,1065.0,4.0,43.0,888.0
24.0,48000.0,50000.0,1.0,3.9981802500562164e-11,0.0927,1938.0,0.969,0.0,0.9795803427696228,0.007389520760625601,4096.0,0.9785,0.9966480446927374,0.9570815450643777,0.9764641488779419,0.0028089887640449437,0.04291845493562232,1065.0,3.0,40.0,892.0
25.0,50000.0,52000.0,1.0,8.507396174201574e-09,0.082,1927.0,0.9635,0.0,0.9778984785079956,0.006664293352514505,4096.0,0.974,0.9943502824858758,0.9492988133764833,0.9713024282560706,0.004659832246039142,0.05070118662351672,1068.0,5.0,47.0,880.0
26.0,52000.0,54000.0,1.0,1.993007307430406e-11,0.094,1928.0,0.964,0.0,0.9772807955741882,0.0070369066670536995,4096.0,0.9755,0.9901207464324918,0.9575371549893843,0.9735563950350782,0.008506616257088847,0.04246284501061571,1049.0,9.0,40.0,902.0
27.0,54000.0,56000.0,1.0,1.633829732525494e-08,0.0806,1939.0,0.9695,0.0,0.9768293499946594,0.00725888554006815,4096.0,0.9755,0.9967320261437909,0.9521331945889698,0.9739222990952635,0.0028873917228103944,0.047866805411030174,1036.0,3.0,46.0,915.0
28.0,56000.0,58000.0,1.0,2.367875734715224e-05,0.0629,1922.0,0.961,0.0,0.9748181104660034,0.007106968201696873,4096.0,0.977,0.994475138121547,0.9564293304994687,0.9750812567713976,0.004721435316336166,0.04357066950053135,1054.0,5.0,41.0,900.0
29.0,58000.0,60000.0,1.0,3.2342116021345425e-06,0.0682,1935.0,0.9675,0.0,0.9741987586021423,0.007161742076277733,4096.0,0.98,0.9944567627494457,0.9624463519313304,0.9781897491821157,0.0046816479400749065,0.03755364806866953,1063.0,5.0,35.0,897.0
30.0,60000.0,62000.0,1.0,1.4894278867983113e-08,0.0808,1916.0,0.958,0.0,0.9700700640678406,0.007335306610912085,4096.0,0.9815,0.9954389965792474,0.9635761589403974,0.9792484576556366,0.003656307129798903,0.03642384105960265,1090.0,4.0,33.0,873.0
31.0,62000.0,64000.0,1.0,6.233295865843492e-06,0.0665,1899.0,0.9495,0.0,0.967570960521698,0.007137252017855644,4096.0,0.977,0.9965831435079726,0.9531590413943355,0.9743875278396436,0.0027726432532347504,0.046840958605664486,1079.0,3.0,43.0,875.0
32.0,64000.0,66000.0,1.0,0.0002328999979897822,0.0562,1897.0,0.9485,0.0,0.9665234088897705,0.007082258351147175,4096.0,0.973,0.990990990990991,0.9503239740820735,0.9702315325248071,0.0074487895716946,0.04967602591792657,1066.0,8.0,46.0,880.0
33.0,66000.0,68000.0,1.0,2.6582046714889975e-06,0.0687,1901.0,0.9505,0.0,0.9664151668548584,0.0069941007532179356,4096.0,0.9805,0.9954022988505747,0.9611542730299667,0.9779785431959345,0.003639672429481347,0.038845726970033294,1095.0,4.0,35.0,866.0
34.0,68000.0,70000.0,1.0,1.787960899327186e-06,0.0697,1902.0,0.951,0.0,0.9651317000389099,0.0069656819105148315,4096.0,0.978,0.9944258639910813,0.958109559613319,0.9759299781181618,0.004677268475210477,0.04189044038668099,1064.0,5.0,39.0,892.0
35.0,70000.0,72000.0,1.0,0.00019178668253775502,0.0568,1880.0,0.94,0.0,0.9627526998519897,0.006956292316317558,4096.0,0.9795,0.9964664310954063,0.9570135746606335,0.976341604154645,0.002688172043010753,0.042986425339366516,1113.0,3.0,38.0,846.0
36.0,72000.0,74000.0,1.0,2.3570522321990722e-07,0.0746,1867.0,0.9335,0.0,0.9611759185791016,0.007063411641865969,4096.0,0.9775,0.9955005624296963,0.9557235421166307,0.975206611570248,0.0037243947858473,0.04427645788336933,1070.0,4.0,41.0,885.0
37.0,74000.0,76000.0,1.0,4.835688149375536e-07,0.0729,1886.0,0.943,0.0,0.9621540307998657,0.0071960133500397205,4096.0,0.9735,0.9987878787878788,0.9406392694063926,0.9688418577307467,0.0008896797153024911,0.0593607305936073,1123.0,1.0,52.0,824.0
38.0,76000.0,78000.0,1.0,1.975989561978846e-05,0.0634,1878.0,0.939,0.0,0.9615843892097473,0.006875406019389629,4096.0,0.9825,0.9966480446927374,0.9653679653679653,0.9807586586036283,0.0027881040892193307,0.03463203463203463,1073.0,3.0,32.0,892.0
39.0,78000.0,80000.0,1.0,1.6003882550488065e-07,0.0755,1843.0,0.9215,0.0,0.9550619125366211,0.007531998213380575,4096.0,0.972,0.9943502824858758,0.9452201933404941,0.9691629955947137,0.004677268475210477,0.05477980665950591,1064.0,5.0,51.0,880.0
40.0,80000.0,82000.0,1.0,0.00037508186639809133,0.0547,1846.0,0.923,0.0,0.9557150602340698,0.007199096493422985,4096.0,0.977,0.9902173913043478,0.9609704641350211,0.975374732334047,0.008555133079847909,0.039029535864978905,1043.0,9.0,37.0,911.0
41.0,82000.0,84000.0,1.0,1.148216634913276e-06,0.0708,1866.0,0.933,0.0,0.9554547667503357,0.007062769494950771,4096.0,0.979,0.9977037887485649,0.9559955995599559,0.9764044943820225,0.0018331805682859762,0.04400440044004401,1089.0,2.0,40.0,869.0
42.0,84000.0,86000.0,1.0,0.001184001482504223,0.0509,1832.0,0.916,0.0,0.9540725350379944,0.007518091704696417,4096.0,0.977,0.9955207166853304,0.9548872180451128,0.974780701754386,0.0037418147801683817,0.045112781954887216,1065.0,4.0,42.0,889.0
43.0,86000.0,88000.0,1.0,0.0009359189516976642,0.0517,1833.0,0.9165,0.0,0.9534116387367249,0.007338056340813637,4096.0,0.974,0.9944008958566629,0.9497326203208556,0.9715536105032824,0.004694835680751174,0.05026737967914439,1060.0,5.0,47.0,888.0
44.0,88000.0,90000.0,1.0,0.0006532526675682515,0.0529,1838.0,0.919,0.0,0.9529287219047546,0.007384689524769783,4096.0,0.9725,0.9932356257046223,0.9473118279569892,0.9697303247110622,0.005607476635514018,0.05268817204301075,1064.0,6.0,49.0,881.0
45.0,90000.0,92000.0,1.0,2.6375727804796767e-05,0.0626,1840.0,0.92,0.0,0.9522192478179932,0.007113832514733076,4096.0,0.975,0.9953161592505855,0.9486607142857143,0.9714285714285714,0.0036231884057971015,0.05133928571428571,1100.0,4.0,46.0,850.0
46.0,92000.0,94000.0,1.0,0.014946898157727767,0.0413,1822.0,0.911,0.0,0.9517095685005188,0.007236091420054436,4096.0,0.973,0.9934640522875817,0.95,0.9712460063897763,0.0057692307692307696,0.05,1034.0,6.0,48.0,912.0
47.0,94000.0,96000.0,1.0,0.0089793829621304,0.0434,1833.0,0.9165,0.0,0.9526739716529846,0.007565246429294348,4096.0,0.981,0.9978189749182116,0.9621451104100947,0.9796573875802997,0.0019065776930409914,0.03785488958990536,1047.0,2.0,36.0,915.0
48.0,96000.0,98000.0,1.0,0.0021568778551327257,0.0488,1825.0,0.9125,0.0,0.9515753388404846,0.007184043060988188,4096.0,0.976,0.9934282584884995,0.9557428872497366,0.9742212674543502,0.005708848715509039,0.044257112750263436,1045.0,6.0,42.0,907.0
49.0,98000.0,100000.0,1.0,0.0006532526675682515,0.0529,1839.0,0.9195,0.0,0.9512870907783508,0.007168186362832785,4096.0,0.974,0.9978021978021978,0.9478079331941545,0.9721627408993576,0.0019193857965451055,0.05219206680584551,1040.0,2.0,50.0,908.0
50.0,100000.0,102000.0,1.0,0.00020466097950483825,0.0566,1835.0,0.9175,0.0,0.9514594674110413,0.007359277922660112,4096.0,0.9735,0.9941383352872216,0.9464285714285714,0.9696969696969697,0.004528985507246377,0.05357142857142857,1099.0,5.0,48.0,848.0
51.0,102000.0,104000.0,0.0,0.260543151446683,0.0266,1840.0,0.92,0.0,0.9518660306930542,0.00726839154958725,4096.0,0.9795,0.9965116279069768,0.9575418994413408,0.9766381766381768,0.0027149321266968325,0.042458100558659215,1102.0,3.0,38.0,857.0
52.0,104000.0,106000.0,0.0,0.19010756096261494,0.0286,1856.0,0.928,0.0,0.9519523978233337,0.007639719173312187,4096.0,0.975,0.9920993227990971,0.9533622559652929,0.9723451327433629,0.006493506493506494,0.046637744034707156,1071.0,7.0,43.0,879.0
53.0,106000.0,108000.0,0.0,0.28502489931101727,0.026,1847.0,0.9235,0.0,0.9530237317085266,0.0072373091243207455,4096.0,0.9795,0.9988839285714286,0.9572192513368984,0.9776078645548881,0.0009389671361502347,0.0427807486631016,1064.0,1.0,40.0,895.0
54.0,108000.0,110000.0,0.0,0.23034700982476466,0.0274,1835.0,0.9175,0.0,0.9502099752426147,0.007291113957762718,4096.0,0.9695,0.9945828819068255,0.9425051334702259,0.9678439641539274,0.004873294346978557,0.057494866529774126,1021.0,5.0,56.0,918.0
55.0,110000.0,112000.0,0.0,0.3066472396818447,0.0255,1842.0,0.921,0.0,0.9524835348129272,0.007220801431685686,4096.0,0.978,0.9965437788018433,0.9547461368653422,0.9751972942502818,0.002742230347349177,0.04525386313465784,1091.0,3.0,41.0,865.0
56.0,112000.0,113376.0,0.0,0.9301343691431245,0.016336046511627907,1268.0,0.9215116279069767,0.0,0.9514663815498352,0.007085971999913454,4096.0,0.9731104651162791,0.9983193277310924,0.9428571428571428,0.9697959183673469,0.0013404825737265416,0.05714285714285714,745.0,1.0,36.0,594.0
